2016-12-15,21:27:13.675480,0.000000
2016-12-15,21:27:13.695817,0.000210
2016-12-15,21:27:13.715842,0.000868
2016-12-15,21:27:13.735852,0.001651
2016-12-15,21:27:13.755791,0.002486
2016-12-15,21:27:13.775804,0.003354
2016-12-15,21:27:13.795852,0.004222
2016-12-15,21:27:13.815849,0.005103
2016-12-15,21:27:13.835850,0.005984
2016-12-15,21:27:13.855801,0.006865
2016-12-15,21:27:13.875841,0.007747
2016-12-15,21:27:13.895857,0.008628
2016-12-15,21:27:13.915849,0.009509
2016-12-15,21:27:13.935805,0.010390
2016-12-15,21:27:13.955590,0.011265
2016-12-15,21:27:13.975821,0.012159
2016-12-15,21:27:13.995827,0.013040
2016-12-15,21:27:14.015817,0.013921
2016-12-15,21:27:14.035815,0.014809
2016-12-15,21:27:14.055923,0.015697
2016-12-15,21:27:14.075852,0.016572
2016-12-15,21:27:14.095825,0.017459
2016-12-15,21:27:14.115816,0.018340
2016-12-15,21:27:14.135806,0.019228
2016-12-15,21:27:14.155817,0.020129
2016-12-15,21:27:14.175817,0.020991
2016-12-15,21:27:14.195825,0.021878
2016-12-15,21:27:14.215816,0.022760
2016-12-15,21:27:14.236281,0.023700
2016-12-15,21:27:14.255733,0.024515
2016-12-15,21:27:14.275737,0.025403
2016-12-15,21:27:14.295748,0.026291
2016-12-15,21:27:14.315699,0.027172
2016-12-15,21:27:14.335733,0.028053
2016-12-15,21:27:14.355735,0.028941
2016-12-15,21:27:14.375745,0.029829
2016-12-15,21:27:14.395550,0.030697
2016-12-15,21:27:14.415546,0.031585
2016-12-15,21:27:14.435738,0.032479
2016-12-15,21:27:14.455735,0.033367
2016-12-15,21:27:14.475714,0.034248
2016-12-15,21:27:14.495719,0.035129
2016-12-15,21:27:14.515713,0.036017
2016-12-15,21:27:14.535740,0.036905
2016-12-15,21:27:14.555811,0.037799
2016-12-15,21:27:14.575851,0.038687
2016-12-15,21:27:14.595860,0.039568
2016-12-15,21:27:14.615850,0.040456
2016-12-15,21:27:14.635806,0.041337
2016-12-15,21:27:14.655809,0.042224
2016-12-15,21:27:14.675858,0.043112
2016-12-15,21:27:14.695858,0.043993
2016-12-15,21:27:14.715852,0.044881
2016-12-15,21:27:14.735844,0.045769
2016-12-15,21:27:14.755836,0.046650
2016-12-15,21:27:14.775811,0.047531
2016-12-15,21:27:14.795861,0.048426
2016-12-15,21:27:14.815844,0.049307
2016-12-15,21:27:14.835844,0.050188
2016-12-15,21:27:14.855844,0.051076
2016-12-15,21:27:14.875859,0.051964
2016-12-15,21:27:14.895861,0.052845
2016-12-15,21:27:14.915849,0.053732
2016-12-15,21:27:14.935848,0.054620
2016-12-15,21:27:14.955807,0.055501
2016-12-15,21:27:14.975858,0.056396
2016-12-15,21:27:14.995852,0.057277
2016-12-15,21:27:15.015845,0.058158
2016-12-15,21:27:15.035845,0.059046
2016-12-15,21:27:15.055843,0.059934
2016-12-15,21:27:15.075857,0.060815
2016-12-15,21:27:15.095851,0.061703
2016-12-15,21:27:15.115844,0.062590
2016-12-15,21:27:15.135844,0.063472
2016-12-15,21:27:15.155844,0.064359
2016-12-15,21:27:15.175858,0.065247
2016-12-15,21:27:15.195853,0.066128
2016-12-15,21:27:15.215844,0.067016
2016-12-15,21:27:15.235843,0.067904
2016-12-15,21:27:15.255845,0.068785
2016-12-15,21:27:15.275854,0.069673
2016-12-15,21:27:15.295854,0.070560
2016-12-15,21:27:15.315847,0.071442
2016-12-15,21:27:15.335801,0.072329
2016-12-15,21:27:15.355844,0.073217
2016-12-15,21:27:15.375855,0.074098
2016-12-15,21:27:15.395854,0.074993
2016-12-15,21:27:15.415848,0.075874
2016-12-15,21:27:15.435807,0.076755
2016-12-15,21:27:15.455856,0.077649
2016-12-15,21:27:15.475857,0.078531
2016-12-15,21:27:15.495854,0.079418
2016-12-15,21:27:15.515815,0.080300
2016-12-15,21:27:15.535847,0.081187
2016-12-15,21:27:15.555843,0.082075
2016-12-15,21:27:15.575857,0.082963
2016-12-15,21:27:15.595848,0.083844
2016-12-15,21:27:15.615814,0.084732
2016-12-15,21:27:15.635941,0.085620
2016-12-15,21:27:15.655850,0.086501
2016-12-15,21:27:15.675858,0.087388
2016-12-15,21:27:15.695790,0.088276
2016-12-15,21:27:15.715805,0.089157
2016-12-15,21:27:15.735841,0.090045
2016-12-15,21:27:15.755843,0.090933
2016-12-15,21:27:15.775859,0.091821
2016-12-15,21:27:15.795793,0.092702
2016-12-15,21:27:15.815850,0.093590
2016-12-15,21:27:15.835848,0.094477
2016-12-15,21:27:15.855852,0.095365
2016-12-15,21:27:15.875815,0.096246
2016-12-15,21:27:15.895816,0.097134
2016-12-15,21:27:15.915850,0.098022
2016-12-15,21:27:15.935848,0.098903
2016-12-15,21:27:15.955804,0.099791
2016-12-15,21:27:15.975851,0.100679
2016-12-15,21:27:15.995591,0.101553
2016-12-15,21:27:16.015849,0.102454
2016-12-15,21:27:16.035806,0.103335
2016-12-15,21:27:16.055841,0.104223
2016-12-15,21:27:16.075858,0.105111
2016-12-15,21:27:16.095666,0.105992
2016-12-15,21:27:16.115804,0.106880
2016-12-15,21:27:16.135842,0.107767
2016-12-15,21:27:16.155852,0.108655
2016-12-15,21:27:16.175859,0.109543
2016-12-15,21:27:16.196017,0.110437
2016-12-15,21:27:16.215839,0.111312
2016-12-15,21:27:16.235848,0.112200
2016-12-15,21:27:16.255849,0.113087
2016-12-15,21:27:16.275789,0.113969
2016-12-15,21:27:16.300216,0.115054
2016-12-15,21:27:16.315842,0.115744
2016-12-15,21:27:16.335841,0.116632
2016-12-15,21:27:16.355812,0.117513
2016-12-15,21:27:16.375815,0.118401
2016-12-15,21:27:16.395846,0.119289
2016-12-15,21:27:16.415858,0.120176
2016-12-15,21:27:16.435804,0.121064
2016-12-15,21:27:16.455835,0.121945
2016-12-15,21:27:16.475853,0.122833
2016-12-15,21:27:16.495843,0.123721
2016-12-15,21:27:16.515817,0.124602
2016-12-15,21:27:16.535839,0.125496
2016-12-15,21:27:16.555849,0.126378
2016-12-15,21:27:16.575859,0.127265
2016-12-15,21:27:16.595798,0.128153
2016-12-15,21:27:16.615854,0.129041
2016-12-15,21:27:16.635810,0.129929
2016-12-15,21:27:16.655848,0.130810
2016-12-15,21:27:16.675816,0.131698
2016-12-15,21:27:16.695844,0.132585
2016-12-15,21:27:16.715861,0.133473
2016-12-15,21:27:16.735846,0.134361
2016-12-15,21:27:16.755839,0.135242
2016-12-15,21:27:16.775857,0.136130
2016-12-15,21:27:16.795843,0.137018
2016-12-15,21:27:16.815859,0.137905
2016-12-15,21:27:16.835843,0.138793
2016-12-15,21:27:16.855843,0.139681
2016-12-15,21:27:16.875861,0.140569
2016-12-15,21:27:16.895848,0.141450
2016-12-15,21:27:16.915857,0.142338
2016-12-15,21:27:16.935844,0.143225
2016-12-15,21:27:16.955845,0.144113
2016-12-15,21:27:16.975850,0.145001
2016-12-15,21:27:16.995842,0.145882
2016-12-15,21:27:17.015856,0.146776
2016-12-15,21:27:17.035845,0.147658
2016-12-15,21:27:17.055842,0.148545
2016-12-15,21:27:17.075861,0.149433
2016-12-15,21:27:17.095843,0.150321
2016-12-15,21:27:17.115859,0.151209
2016-12-15,21:27:17.135850,0.152096
2016-12-15,21:27:17.155837,0.152984
2016-12-15,21:27:17.175859,0.153865
2016-12-15,21:27:17.195843,0.154753
2016-12-15,21:27:17.215858,0.155641
2016-12-15,21:27:17.235843,0.156529
2016-12-15,21:27:17.255842,0.157416
2016-12-15,21:27:17.275856,0.158304
2016-12-15,21:27:17.295841,0.159192
2016-12-15,21:27:17.315859,0.160073
2016-12-15,21:27:17.335837,0.160961
2016-12-15,21:27:17.355845,0.161849
2016-12-15,21:27:17.375857,0.162736
2016-12-15,21:27:17.395843,0.163624
2016-12-15,21:27:17.415860,0.164505
2016-12-15,21:27:17.435843,0.165400
2016-12-15,21:27:17.455855,0.166281
2016-12-15,21:27:17.475849,0.167168
2016-12-15,21:27:17.495813,0.168056
2016-12-15,21:27:17.515858,0.168944
2016-12-15,21:27:17.535847,0.169832
2016-12-15,21:27:17.555847,0.170720
2016-12-15,21:27:17.575852,0.171607
2016-12-15,21:27:17.595848,0.172488
2016-12-15,21:27:17.615859,0.173376
2016-12-15,21:27:17.635934,0.174264
2016-12-15,21:27:17.655849,0.175152
2016-12-15,21:27:17.675856,0.176040
2016-12-15,21:27:17.695849,0.176921
2016-12-15,21:27:17.715860,0.177815
2016-12-15,21:27:17.735849,0.178696
2016-12-15,21:27:17.755807,0.179584
2016-12-15,21:27:17.775850,0.180472
2016-12-15,21:27:17.795844,0.181360
2016-12-15,21:27:17.815852,0.182247
2016-12-15,21:27:17.835805,0.183128
2016-12-15,21:27:17.855835,0.184023
2016-12-15,21:27:17.875852,0.184904
2016-12-15,21:27:17.895848,0.185792
2016-12-15,21:27:17.915788,0.186679
2016-12-15,21:27:17.935842,0.187567
2016-12-15,21:27:17.955851,0.188455
2016-12-15,21:27:17.975852,0.189343
2016-12-15,21:27:17.995814,0.190231
2016-12-15,21:27:18.015815,0.191112
2016-12-15,21:27:18.035850,0.191999
2016-12-15,21:27:18.055851,0.192887
2016-12-15,21:27:18.075814,0.193775
2016-12-15,21:27:18.095842,0.194663
2016-12-15,21:27:18.115854,0.195551
2016-12-15,21:27:18.135850,0.196438
2016-12-15,21:27:18.155805,0.197319
2016-12-15,21:27:18.175816,0.198207
2016-12-15,21:27:18.195849,0.199095
2016-12-15,21:27:18.215858,0.199983
2016-12-15,21:27:18.235806,0.200870
2016-12-15,21:27:18.255841,0.201752
2016-12-15,21:27:18.275815,0.202646
2016-12-15,21:27:18.295851,0.203534
2016-12-15,21:27:18.315814,0.204415
2016-12-15,21:27:18.335843,0.205303
2016-12-15,21:27:18.355861,0.206190
2016-12-15,21:27:18.375792,0.207078
2016-12-15,21:27:18.395781,0.207959
2016-12-15,21:27:18.415852,0.208854
2016-12-15,21:27:18.435813,0.209735
2016-12-15,21:27:18.455850,0.210623
2016-12-15,21:27:18.475589,0.211497
2016-12-15,21:27:18.495814,0.212398
2016-12-15,21:27:18.515863,0.213286
2016-12-15,21:27:18.535848,0.214167
2016-12-15,21:27:18.555802,0.215062
2016-12-15,21:27:18.575649,0.215936
2016-12-15,21:27:18.595841,0.216830
