2016-12-20,22:21:45.981349,359.938,12.750,-31.375,0.001,0.000,-0.001,2.140,4.940,8.110,-75.062,9.250,-5.375
2016-12-20,22:21:45.990515,359.938,12.750,-31.375,0.001,0.001,0.001,2.170,4.960,8.120,-75.062,9.250,-5.375
2016-12-20,22:21:46.058217,359.938,12.750,-31.375,0.000,0.006,-0.001,2.170,4.950,8.180,-74.750,9.250,-5.062
2016-12-20,22:21:46.158226,359.938,12.750,-31.375,-0.004,-0.001,0.001,2.150,4.940,8.190,-74.750,9.562,-5.062
2016-12-20,22:21:46.258180,359.938,12.750,-31.375,0.001,0.006,0.001,2.170,4.920,8.160,-74.750,9.562,-4.562
2016-12-20,22:21:46.358220,359.938,12.750,-31.375,-0.001,0.006,-0.002,2.150,4.960,8.170,-74.750,8.875,-4.562
2016-12-20,22:21:46.458348,359.938,12.750,-31.375,0.000,0.000,0.001,2.170,4.950,8.180,-75.500,9.562,-4.250
2016-12-20,22:21:46.558225,359.938,12.750,-31.375,-0.001,0.000,0.000,2.160,4.960,8.160,-74.750,9.562,-5.375
2016-12-20,22:21:46.658179,359.938,12.750,-31.375,0.000,-0.001,0.001,2.160,4.960,8.200,-74.750,9.562,-6.188
2016-12-20,22:21:46.758218,359.938,12.750,-31.375,0.001,0.000,0.000,2.170,4.970,8.220,-74.375,9.250,-5.062
2016-12-20,22:21:46.858225,359.938,12.750,-31.375,0.001,0.000,-0.001,2.170,4.950,8.180,-75.875,9.562,-5.062
2016-12-20,22:21:46.958229,359.938,12.750,-31.375,0.000,0.004,-0.001,2.150,4.960,8.170,-74.375,9.562,-4.562
2016-12-20,22:21:47.058227,359.938,12.750,-31.375,0.001,0.001,-0.001,2.160,4.960,8.200,-75.062,9.875,-4.562
2016-12-20,22:21:47.158226,359.938,12.750,-31.375,0.001,0.004,0.000,2.160,4.970,8.170,-74.750,9.250,-5.375
2016-12-20,22:21:47.258224,359.938,12.750,-31.375,-0.001,0.000,0.002,2.170,4.950,8.190,-75.062,8.875,-4.562
2016-12-20,22:21:47.358223,359.938,12.750,-31.375,0.000,0.002,0.000,2.160,4.950,8.170,-74.750,9.875,-5.062
2016-12-20,22:21:47.458228,359.938,12.750,-31.375,0.002,0.003,0.002,2.160,4.960,8.200,-73.562,9.250,-4.562
2016-12-20,22:21:47.558224,359.938,12.750,-31.375,-0.001,-0.001,0.003,2.170,4.960,8.190,-75.062,8.875,-5.750
2016-12-20,22:21:47.658226,359.938,12.750,-31.375,0.003,0.001,0.001,2.160,4.970,8.180,-74.750,9.875,-5.375
2016-12-20,22:21:47.758227,359.938,12.750,-31.375,-0.002,-0.002,0.000,2.160,4.960,8.170,-74.375,9.250,-5.750
2016-12-20,22:21:47.858225,359.938,12.750,-31.375,0.000,0.002,0.003,2.160,4.950,8.190,-74.750,8.875,-6.188
2016-12-20,22:21:47.958230,359.938,12.750,-31.375,0.000,0.001,0.000,2.160,4.950,8.190,-74.750,9.250,-5.750
2016-12-20,22:21:48.058159,359.938,12.750,-31.375,0.000,0.000,0.001,2.170,4.950,8.180,-74.750,8.875,-5.062
2016-12-20,22:21:48.158183,359.938,12.750,-31.375,-0.001,-0.001,0.001,2.170,4.970,8.170,-74.750,9.250,-4.562
2016-12-20,22:21:48.258218,359.938,12.750,-31.375,-0.002,-0.003,0.002,2.130,4.970,8.190,-75.062,9.562,-5.750
2016-12-20,22:21:48.358227,359.938,12.750,-31.375,0.001,0.001,0.000,2.180,4.970,8.170,-74.375,9.250,-6.188
2016-12-20,22:21:48.458298,359.938,12.750,-31.375,0.001,-0.001,0.002,2.140,4.960,8.200,-75.062,9.562,-5.062
2016-12-20,22:21:48.558222,359.938,12.750,-31.375,-0.002,0.000,0.001,2.170,4.950,8.190,-74.000,9.562,-5.062
2016-12-20,22:21:48.658229,359.938,12.750,-31.375,0.001,-0.002,0.000,2.170,4.950,8.210,-75.062,9.250,-4.562
2016-12-20,22:21:48.758225,359.938,12.750,-31.375,-0.001,0.001,-0.001,2.170,4.960,8.210,-73.562,9.875,-5.750
2016-12-20,22:21:48.858179,359.938,12.750,-31.375,0.001,0.002,-0.002,2.150,4.940,8.220,-74.750,9.250,-5.062
2016-12-20,22:21:48.958221,359.938,12.750,-31.375,-0.001,0.000,0.000,2.200,4.980,8.160,-75.500,9.250,-5.062
2016-12-20,22:21:49.058222,359.938,12.750,-31.375,-0.002,0.000,-0.001,2.150,4.950,8.190,-74.375,8.875,-5.375
2016-12-20,22:21:49.158223,359.938,12.750,-31.375,-0.004,0.001,0.001,2.180,4.960,8.190,-74.000,8.875,-5.750
2016-12-20,22:21:49.258224,359.938,12.750,-31.375,0.000,-0.002,0.002,2.150,4.980,8.210,-74.375,9.562,-5.062
2016-12-20,22:21:49.358226,359.938,12.750,-31.375,0.001,0.002,0.001,2.160,4.960,8.220,-74.750,9.250,-5.375
2016-12-20,22:21:49.458224,359.938,12.750,-31.375,0.001,-0.001,0.000,2.150,4.980,8.160,-75.875,9.562,-5.375
2016-12-20,22:21:49.558223,359.938,12.750,-31.375,0.003,0.002,0.000,2.190,4.960,8.170,-75.500,9.875,-5.750
2016-12-20,22:21:49.658223,359.938,12.750,-31.375,-0.001,-0.001,0.001,2.130,4.960,8.170,-74.750,9.562,-5.375
2016-12-20,22:21:49.758224,359.938,12.750,-31.375,0.001,0.000,-0.001,2.160,4.960,8.200,-74.375,9.250,-4.688
2016-12-20,22:21:49.858225,359.938,12.750,-31.375,0.003,0.001,0.000,2.150,4.950,8.150,-73.250,9.250,-4.688
2016-12-20,22:21:49.958222,359.938,12.750,-31.375,0.001,0.002,-0.001,2.170,4.950,8.190,-74.375,9.562,-5.375
2016-12-20,22:21:50.058228,359.938,12.750,-31.375,0.003,0.001,0.000,2.150,4.960,8.210,-75.062,8.875,-5.750
2016-12-20,22:21:50.158228,359.938,12.750,-31.375,0.000,0.003,0.000,2.160,4.960,8.190,-75.500,9.562,-5.375
2016-12-20,22:21:50.258184,359.938,12.750,-31.375,0.001,-0.001,0.002,2.150,4.960,8.190,-75.062,9.875,-4.562
2016-12-20,22:21:50.358224,359.938,12.750,-31.375,0.002,0.001,0.003,2.160,4.960,8.190,-74.000,9.562,-5.750
2016-12-20,22:21:50.458224,359.938,12.750,-31.375,0.003,0.001,0.002,2.180,4.970,8.170,-75.500,9.250,-5.062
2016-12-20,22:21:50.558225,359.938,12.750,-31.375,-0.001,0.001,0.001,2.150,4.940,8.190,-74.375,8.875,-5.062
2016-12-20,22:21:50.658162,359.938,12.750,-31.375,0.002,-0.002,0.001,2.180,4.960,8.160,-75.062,9.250,-4.250
2016-12-20,22:21:50.758185,359.938,12.750,-31.375,0.002,0.001,0.001,2.150,4.970,8.200,-74.375,9.250,-6.188
