2016-12-20,23:06:22.904005,1003.10,23.07,-0.10
2016-12-20,23:06:22.948597,1003.50,23.19,-0.09
2016-12-20,23:06:22.992983,1003.40,23.26,-0.10
2016-12-20,23:06:23.086284,1002.90,23.23,-0.10
2016-12-20,23:06:23.186416,1003.30,23.21,-0.10
2016-12-20,23:06:23.286425,1003.00,23.21,-0.10
2016-12-20,23:06:23.386416,1003.20,23.21,-0.10
2016-12-20,23:06:23.486426,1003.10,23.21,-0.10
2016-12-20,23:06:23.586422,1002.80,23.21,-0.10
2016-12-20,23:06:23.686428,1003.20,23.21,-0.10
2016-12-20,23:06:23.786369,1003.00,23.21,-0.10
2016-12-20,23:06:23.886421,1002.90,23.22,-0.10
2016-12-20,23:06:23.986425,1003.10,23.22,-0.10
2016-12-20,23:06:24.086421,1002.90,23.22,-0.10
2016-12-20,23:06:24.186426,1002.90,23.22,-0.10
2016-12-20,23:06:24.286425,1003.40,23.23,-0.10
2016-12-20,23:06:24.386426,1002.80,23.22,-0.10
2016-12-20,23:06:24.486358,1002.80,23.22,-0.10
2016-12-20,23:06:24.586379,1003.10,23.23,-0.10
2016-12-20,23:06:24.686418,1003.00,23.23,-0.10
2016-12-20,23:06:24.786348,1003.10,23.23,-0.10
2016-12-20,23:06:24.886382,1002.70,23.23,-0.10
2016-12-20,23:06:24.986416,1003.30,23.23,-0.10
2016-12-20,23:06:25.086419,1003.00,23.23,-0.10
2016-12-20,23:06:25.186419,1003.00,23.23,-0.10
2016-12-20,23:06:25.286381,1003.40,23.23,-0.10
2016-12-20,23:06:25.386545,1003.40,23.23,-0.10
2016-12-20,23:06:25.486417,1002.80,23.23,-0.10
2016-12-20,23:06:25.586415,1003.00,23.23,-0.10
2016-12-20,23:06:25.686419,1003.30,23.24,-0.10
2016-12-20,23:06:25.786160,1003.00,23.24,-0.10
2016-12-20,23:06:25.886383,1003.10,23.23,-0.10
2016-12-20,23:06:25.986285,1002.60,23.24,-0.10
2016-12-20,23:06:26.086285,1003.20,23.24,-0.10
2016-12-20,23:06:26.186099,1003.40,23.24,-0.10
2016-12-20,23:06:26.286592,1002.60,23.24,-0.10
2016-12-20,23:06:26.386412,1003.30,23.24,-0.10
2016-12-20,23:06:26.486415,1003.50,23.23,-0.09
2016-12-20,23:06:26.586414,1002.90,23.24,-0.10
2016-12-20,23:06:26.686374,1003.20,23.24,-0.10
2016-12-20,23:06:26.786367,1003.10,23.24,-0.10
2016-12-20,23:06:26.886417,1003.00,23.24,-0.10
2016-12-20,23:06:26.986419,1003.30,23.24,-0.10
2016-12-20,23:06:27.086351,1003.20,23.24,-0.10
2016-12-20,23:06:27.186374,1002.50,23.24,-0.10
2016-12-20,23:06:27.286370,1002.90,23.24,-0.10
2016-12-20,23:06:27.386417,1003.20,23.24,-0.10
2016-12-20,23:06:27.486414,1002.70,23.24,-0.10
2016-12-20,23:06:27.586413,1003.30,23.24,-0.10
2016-12-20,23:06:27.686415,1003.50,23.24,-0.09
2016-12-20,23:06:27.786370,1003.00,23.24,-0.10
2016-12-20,23:06:27.886414,1002.90,23.24,-0.10
2016-12-20,23:06:27.986417,1003.00,23.24,-0.10
2016-12-20,23:06:28.086416,1002.50,23.25,-0.10
2016-12-20,23:06:28.186415,1003.20,23.25,-0.10
2016-12-20,23:06:28.286415,1003.00,23.24,-0.10
2016-12-20,23:06:28.386416,1003.00,23.24,-0.10
2016-12-20,23:06:28.486372,1002.50,23.25,-0.10
2016-12-20,23:06:28.586411,1003.20,23.25,-0.10
2016-12-20,23:06:28.686418,1003.00,23.25,-0.10
2016-12-20,23:06:28.786268,1003.10,23.25,-0.10
2016-12-20,23:06:28.886358,1002.70,23.24,-0.10
2016-12-20,23:06:28.986304,1003.50,23.25,-0.09
2016-12-20,23:06:29.086307,1002.60,23.25,-0.10
2016-12-20,23:06:29.186308,1002.50,23.25,-0.10
2016-12-20,23:06:29.286375,1003.00,23.25,-0.10
2016-12-20,23:06:29.386412,1002.90,23.25,-0.10
2016-12-20,23:06:29.486417,1003.50,23.25,-0.09
2016-12-20,23:06:29.586413,1003.00,23.25,-0.10
2016-12-20,23:06:29.686415,1002.70,23.25,-0.10
2016-12-20,23:06:29.786366,1003.00,23.25,-0.10
2016-12-20,23:06:29.886415,1002.40,23.25,-0.11
2016-12-20,23:06:29.986416,1002.90,23.25,-0.10
2016-12-20,23:06:30.086415,1003.00,23.25,-0.10
2016-12-20,23:06:30.186416,1002.90,23.24,-0.10
2016-12-20,23:06:30.286415,1003.20,23.25,-0.10
2016-12-20,23:06:30.386416,1002.90,23.24,-0.10
2016-12-20,23:06:30.486417,1003.30,23.25,-0.10
2016-12-20,23:06:30.586417,1003.00,23.25,-0.10
2016-12-20,23:06:30.686376,1003.00,23.25,-0.10
2016-12-20,23:06:30.786371,1003.00,23.25,-0.10
2016-12-20,23:06:30.886417,1002.50,23.25,-0.10
2016-12-20,23:06:30.986418,1002.90,23.25,-0.10
2016-12-20,23:06:31.086375,1002.80,23.25,-0.10
2016-12-20,23:06:31.186410,1003.00,23.25,-0.10
2016-12-20,23:06:31.286417,1003.00,23.25,-0.10
2016-12-20,23:06:31.386416,1002.30,23.25,-0.11
2016-12-20,23:06:31.486373,1002.90,23.25,-0.10
2016-12-20,23:06:31.586373,1003.00,23.25,-0.10
2016-12-20,23:06:31.686417,1003.00,23.25,-0.10
2016-12-20,23:06:31.786371,1002.90,23.25,-0.10
2016-12-20,23:06:31.886189,1002.70,23.25,-0.10
2016-12-20,23:06:31.986310,1002.50,23.25,-0.10
2016-12-20,23:06:32.086305,1003.10,23.25,-0.10
2016-12-20,23:06:32.186307,1002.80,23.25,-0.10
2016-12-20,23:06:32.286413,1003.00,23.25,-0.10
2016-12-20,23:06:32.386406,1002.90,23.25,-0.10
2016-12-20,23:06:32.486375,1003.00,23.25,-0.10
2016-12-20,23:06:32.586375,1003.20,23.25,-0.10
2016-12-20,23:06:32.686410,1003.00,23.25,-0.10
2016-12-20,23:06:32.786350,1002.50,23.25,-0.10
2016-12-20,23:06:32.886374,1003.20,23.25,-0.10
2016-12-20,23:06:32.986411,1002.40,23.25,-0.11
2016-12-20,23:06:33.086418,1002.60,23.25,-0.10
2016-12-20,23:06:33.186418,1002.70,23.25,-0.10
2016-12-20,23:06:33.286375,1003.00,23.25,-0.10
2016-12-20,23:06:33.386410,1002.90,23.25,-0.10
2016-12-20,23:06:33.486417,1002.80,23.25,-0.10
2016-12-20,23:06:33.586416,1002.90,23.25,-0.10
2016-12-20,23:06:33.686415,1003.10,23.25,-0.10
2016-12-20,23:06:33.786370,1002.70,23.25,-0.10
2016-12-20,23:06:33.886414,1002.80,23.25,-0.10
2016-12-20,23:06:33.986417,1002.90,23.25,-0.10
2016-12-20,23:06:34.086417,1002.70,23.26,-0.10
2016-12-20,23:06:34.186415,1002.80,23.26,-0.10
2016-12-20,23:06:34.286415,1003.10,23.25,-0.10
2016-12-20,23:06:34.386418,1002.50,23.25,-0.10
2016-12-20,23:06:34.486416,1002.80,23.25,-0.10
2016-12-20,23:06:34.586417,1002.40,23.26,-0.11
2016-12-20,23:06:34.686376,1002.70,23.25,-0.10
2016-12-20,23:06:34.786372,1002.70,23.25,-0.10
2016-12-20,23:06:34.886419,1002.50,23.25,-0.10
2016-12-20,23:06:34.986186,1002.90,23.26,-0.10
2016-12-20,23:06:35.086418,1002.70,23.26,-0.10
2016-12-20,23:06:35.186374,1003.00,23.25,-0.10
2016-12-20,23:06:35.286304,1002.70,23.26,-0.10
2016-12-20,23:06:35.386307,1003.10,23.26,-0.10
2016-12-20,23:06:35.486307,1002.70,23.26,-0.10
2016-12-20,23:06:35.586416,1003.10,23.26,-0.10
2016-12-20,23:06:35.686412,1002.80,23.26,-0.10
2016-12-20,23:06:35.786140,1003.10,23.26,-0.10
2016-12-20,23:06:35.886414,1003.20,23.25,-0.10
2016-12-20,23:06:35.986415,1002.80,23.25,-0.10
2016-12-20,23:06:36.086417,1003.20,23.25,-0.10
2016-12-20,23:06:36.186417,1002.60,23.26,-0.10
2016-12-20,23:06:36.286383,1002.80,23.25,-0.10
2016-12-20,23:06:36.386415,1002.70,23.26,-0.10
2016-12-20,23:06:36.486412,1002.80,23.25,-0.10
2016-12-20,23:06:36.586375,1002.60,23.26,-0.10
2016-12-20,23:06:36.686409,1002.50,23.26,-0.10
2016-12-20,23:06:36.786202,1002.50,23.26,-0.10
2016-12-20,23:06:36.886418,1002.50,23.26,-0.10
2016-12-20,23:06:36.986373,1002.70,23.25,-0.10
2016-12-20,23:06:37.086375,1003.40,23.25,-0.10
2016-12-20,23:06:37.186417,1002.60,23.26,-0.10
2016-12-20,23:06:37.286383,1002.80,23.26,-0.10
2016-12-20,23:06:37.386374,1002.80,23.26,-0.10
2016-12-20,23:06:37.486410,1002.60,23.26,-0.10
2016-12-20,23:06:37.586416,1002.40,23.25,-0.11
2016-12-20,23:06:37.686414,1003.10,23.25,-0.10
2016-12-20,23:06:37.786533,1002.90,23.26,-0.10
2016-12-20,23:06:37.886413,1002.80,23.25,-0.10
2016-12-20,23:06:37.986416,1002.50,23.26,-0.10
2016-12-20,23:06:38.086415,1003.00,23.26,-0.10
2016-12-20,23:06:38.186413,1002.90,23.26,-0.10
2016-12-20,23:06:38.286416,1002.90,23.26,-0.10
2016-12-20,23:06:38.386308,1002.60,23.26,-0.10
2016-12-20,23:06:38.486305,1002.50,23.26,-0.10
2016-12-20,23:06:38.586307,1002.70,23.26,-0.10
2016-12-20,23:06:38.686415,1003.00,23.26,-0.10
2016-12-20,23:06:38.786371,1002.90,23.26,-0.10
2016-12-20,23:06:38.886410,1002.50,23.26,-0.10
2016-12-20,23:06:38.986418,1002.80,23.26,-0.10
2016-12-20,23:06:39.086417,1002.50,23.26,-0.10
2016-12-20,23:06:39.186375,1002.80,23.26,-0.10
2016-12-20,23:06:39.286411,1002.00,23.26,-0.11
2016-12-20,23:06:39.386409,1003.00,23.26,-0.10
2016-12-20,23:06:39.486415,1002.40,23.26,-0.11
2016-12-20,23:06:39.586372,1002.70,23.26,-0.10
2016-12-20,23:06:39.686373,1002.70,23.26,-0.10
2016-12-20,23:06:39.786363,1002.50,23.26,-0.10
2016-12-20,23:06:39.886411,1003.00,23.26,-0.10
2016-12-20,23:06:39.986413,1002.80,23.26,-0.10
2016-12-20,23:06:40.086409,1002.50,23.26,-0.10
2016-12-20,23:06:40.186415,1002.70,23.26,-0.10
2016-12-20,23:06:40.286414,1002.60,23.26,-0.10
2016-12-20,23:06:40.386416,1002.80,23.26,-0.10
2016-12-20,23:06:40.486410,1002.70,23.26,-0.10
2016-12-20,23:06:40.586375,1002.90,23.26,-0.10
2016-12-20,23:06:40.686373,1003.10,23.26,-0.10
2016-12-20,23:06:40.786369,1003.20,23.26,-0.10
2016-12-20,23:06:40.886414,1002.60,23.26,-0.10
2016-12-20,23:06:40.986377,1003.00,23.26,-0.10
2016-12-20,23:06:41.086279,1002.90,23.26,-0.10
2016-12-20,23:06:41.186418,1003.10,23.26,-0.10
2016-12-20,23:06:41.286426,1002.80,23.26,-0.10
2016-12-20,23:06:41.386286,1002.30,23.27,-0.11
2016-12-20,23:06:41.486384,1002.70,23.26,-0.10
2016-12-20,23:06:41.586313,1002.30,23.26,-0.11
2016-12-20,23:06:41.686422,1002.70,23.26,-0.10
2016-12-20,23:06:41.786370,1002.30,23.26,-0.11
2016-12-20,23:06:41.886421,1002.80,23.26,-0.10
2016-12-20,23:06:41.986429,1002.50,23.26,-0.10
2016-12-20,23:06:42.086427,1003.20,23.26,-0.10
2016-12-20,23:06:42.186422,1002.70,23.26,-0.10
2016-12-20,23:06:42.286423,1002.80,23.26,-0.10
2016-12-20,23:06:42.386418,1002.40,23.26,-0.11
2016-12-20,23:06:42.486424,1002.30,23.26,-0.11
2016-12-20,23:06:42.586427,1002.40,23.26,-0.11
2016-12-20,23:06:42.686426,1002.70,23.26,-0.10
2016-12-20,23:06:42.786370,1002.10,23.26,-0.11
2016-12-20,23:06:42.886416,1002.00,23.26,-0.11
2016-12-20,23:06:42.986426,1002.60,23.26,-0.10
2016-12-20,23:06:43.086426,1002.50,23.26,-0.10
2016-12-20,23:06:43.186358,1003.00,23.26,-0.10
2016-12-20,23:06:43.286380,1002.00,23.26,-0.11
2016-12-20,23:06:43.386417,1002.30,23.26,-0.11
2016-12-20,23:06:43.486418,1002.90,23.26,-0.10
2016-12-20,23:06:43.586381,1002.50,23.26,-0.10
2016-12-20,23:06:43.686421,1002.80,23.26,-0.10
2016-12-20,23:06:43.786465,1002.50,23.26,-0.10
2016-12-20,23:06:43.886312,1002.30,23.26,-0.11
2016-12-20,23:06:43.986418,1002.50,23.26,-0.10
2016-12-20,23:06:44.086419,1001.90,23.26,-0.11
2016-12-20,23:06:44.186171,1002.60,23.26,-0.10
2016-12-20,23:06:44.286381,1003.30,23.26,-0.10
