2016-12-20,22:59:41.315962,359.938,12.625,-31.438,0.001,-0.001,0.001,2.140,4.940,8.090,-74.375,9.875,-5.375
2016-12-20,22:59:41.325371,359.938,12.625,-31.438,0.000,-0.003,0.000,2.140,4.940,8.170,-74.375,9.875,-5.375
2016-12-20,22:59:41.392103,359.938,12.625,-31.438,0.002,-0.001,0.000,2.150,4.960,8.140,-74.375,10.250,-4.688
2016-12-20,22:59:41.492105,359.938,12.625,-31.438,0.001,0.001,0.000,2.140,4.970,8.200,-74.000,9.562,-5.750
2016-12-20,22:59:41.592101,359.938,12.625,-31.438,0.001,0.001,-0.001,2.130,4.950,8.190,-74.750,9.562,-5.750
2016-12-20,22:59:41.692121,359.938,12.625,-31.438,0.000,0.003,-0.001,2.140,4.930,8.160,-73.250,9.562,-5.375
2016-12-20,22:59:41.792112,359.938,12.625,-31.438,-0.002,-0.002,0.000,2.140,4.930,8.160,-74.000,9.250,-3.875
2016-12-20,22:59:41.892238,359.938,12.625,-31.438,0.002,0.000,-0.002,2.120,4.930,8.190,-74.000,9.250,-5.062
2016-12-20,22:59:41.992099,359.938,12.625,-31.438,0.004,0.000,-0.001,2.150,4.960,8.170,-74.000,9.250,-5.750
2016-12-20,22:59:42.092109,359.938,12.625,-31.438,0.002,0.002,-0.003,2.140,4.950,8.200,-74.000,9.250,-5.375
2016-12-20,22:59:42.192121,359.938,12.625,-31.438,0.001,-0.002,0.000,2.140,4.950,8.200,-73.250,9.875,-5.062
2016-12-20,22:59:42.292219,359.938,12.625,-31.438,0.001,0.000,-0.001,2.140,4.940,8.200,-74.375,9.562,-5.062
2016-12-20,22:59:42.392035,359.938,12.625,-31.438,-0.001,0.002,0.002,2.140,4.970,8.190,-74.375,9.875,-5.750
2016-12-20,22:59:42.492102,359.938,12.625,-31.438,0.000,0.002,0.001,2.150,4.960,8.160,-73.562,9.250,-5.062
2016-12-20,22:59:42.592105,359.938,12.625,-31.438,0.000,0.000,-0.001,2.140,4.960,8.170,-73.250,8.875,-5.375
2016-12-20,22:59:42.692108,359.938,12.625,-31.438,-0.001,0.002,-0.001,2.140,4.970,8.200,-74.000,9.250,-5.062
2016-12-20,22:59:42.792108,359.938,12.625,-31.438,0.001,0.003,-0.002,2.140,4.970,8.210,-74.375,9.562,-4.688
2016-12-20,22:59:42.892105,359.938,12.625,-31.438,0.001,0.000,0.001,2.150,4.950,8.170,-75.500,9.250,-5.062
2016-12-20,22:59:42.992110,359.938,12.625,-31.438,0.000,0.001,0.000,2.140,4.950,8.190,-74.750,9.875,-6.562
2016-12-20,22:59:43.092106,359.938,12.625,-31.438,0.000,0.000,0.000,2.150,4.950,8.180,-74.750,9.562,-5.062
2016-12-20,22:59:43.192117,359.938,12.625,-31.438,0.000,0.002,0.000,2.140,4.960,8.170,-74.000,9.875,-6.250
2016-12-20,22:59:43.292108,359.938,12.625,-31.438,0.002,-0.001,-0.001,2.150,4.940,8.190,-73.562,9.875,-4.688
2016-12-20,22:59:43.392107,359.938,12.625,-31.438,0.001,0.001,-0.002,2.150,4.960,8.180,-72.875,9.875,-5.375
2016-12-20,22:59:43.492112,359.938,12.625,-31.438,0.002,-0.003,0.000,2.150,4.940,8.200,-73.688,9.875,-5.750
2016-12-20,22:59:43.592109,359.938,12.625,-31.438,-0.003,0.003,-0.001,2.140,4.970,8.190,-74.000,9.875,-5.062
2016-12-20,22:59:43.691961,359.938,12.625,-31.438,0.002,-0.001,0.000,2.160,4.940,8.180,-73.688,9.562,-5.375
2016-12-20,22:59:43.791965,359.938,12.625,-31.438,0.001,0.001,0.000,2.140,4.970,8.210,-75.062,9.562,-5.750
2016-12-20,22:59:43.891955,359.938,12.625,-31.438,-0.003,0.000,0.002,2.150,4.940,8.210,-74.750,9.250,-5.062
2016-12-20,22:59:43.992111,359.938,12.625,-31.438,0.002,0.002,-0.001,2.130,4.950,8.190,-74.000,9.250,-5.750
2016-12-20,22:59:44.092255,359.938,12.625,-31.438,0.003,0.004,0.000,2.140,4.930,8.160,-74.375,9.250,-5.375
2016-12-20,22:59:44.192112,359.938,12.625,-31.438,0.001,0.002,0.000,2.150,4.950,8.180,-73.250,8.875,-5.062
