2016-12-20,22:59:40.830770,1013.40,22.86,0.00
2016-12-20,22:59:40.876626,1013.80,22.98,0.01
2016-12-20,22:59:40.921806,1013.50,23.05,0.00
2016-12-20,22:59:41.012364,1013.40,23.02,0.00
2016-12-20,22:59:41.112355,1013.60,23.00,0.01
2016-12-20,22:59:41.212367,1013.20,23.00,0.00
2016-12-20,22:59:41.312352,1014.10,22.99,0.01
2016-12-20,22:59:41.412355,1013.50,23.01,0.00
2016-12-20,22:59:41.512360,1013.30,23.00,0.00
2016-12-20,22:59:41.612358,1013.20,23.01,0.00
2016-12-20,22:59:41.712359,1013.40,23.01,0.00
2016-12-20,22:59:41.812270,1013.60,23.01,0.01
2016-12-20,22:59:41.912170,1013.10,23.01,0.00
2016-12-20,22:59:42.012351,1013.00,23.01,0.00
2016-12-20,22:59:42.112360,1013.50,23.02,0.00
2016-12-20,22:59:42.212262,1013.50,23.02,0.00
2016-12-20,22:59:42.312350,1013.60,23.02,0.01
2016-12-20,22:59:42.412355,1012.60,23.02,-0.00
2016-12-20,22:59:42.512358,1013.30,23.02,0.00
2016-12-20,22:59:42.612354,1012.80,23.02,-0.00
2016-12-20,22:59:42.712356,1013.70,23.02,0.01
2016-12-20,22:59:42.812356,1012.90,23.02,-0.00
2016-12-20,22:59:42.912355,1012.90,23.02,-0.00
2016-12-20,22:59:43.012364,1013.20,23.02,0.00
2016-12-20,22:59:43.112358,1013.20,23.02,0.00
2016-12-20,22:59:43.212353,1013.60,23.03,0.01
2016-12-20,22:59:43.312359,1013.50,23.02,0.00
2016-12-20,22:59:43.412355,1013.60,23.02,0.01
2016-12-20,22:59:43.512352,1013.80,23.03,0.01
2016-12-20,22:59:43.612224,1013.50,23.03,0.00
2016-12-20,22:59:43.712177,1013.30,23.03,0.00
2016-12-20,22:59:43.812285,1013.30,23.03,0.00
2016-12-20,22:59:43.912173,1013.70,23.03,0.01
2016-12-20,22:59:44.012281,1013.30,23.03,0.00
2016-12-20,22:59:44.112167,1013.50,23.03,0.00
2016-12-20,22:59:44.212359,1013.50,23.03,0.00
2016-12-20,22:59:44.312357,1013.60,23.03,0.01
2016-12-20,22:59:44.412280,1013.30,23.03,0.00
2016-12-20,22:59:44.512350,1013.30,23.03,0.00
2016-12-20,22:59:44.612357,1012.70,23.03,-0.00
2016-12-20,22:59:44.712351,1013.40,23.03,0.00
2016-12-20,22:59:44.812357,1013.10,23.04,0.00
2016-12-20,22:59:44.912361,1013.70,23.04,0.01
2016-12-20,22:59:45.012363,1012.90,23.04,-0.00
2016-12-20,22:59:45.112359,1013.20,23.03,0.00
2016-12-20,22:59:45.212353,1013.40,23.03,0.00
2016-12-20,22:59:45.312358,1013.40,23.03,0.00
2016-12-20,22:59:45.412355,1013.70,23.04,0.01
2016-12-20,22:59:45.512355,1013.40,23.04,0.00
