2016-12-20,22:01:48.512205,23.65,25.38,102108.5
2016-12-20,22:01:48.514530,23.65,25.38,102108.5
2016-12-20,22:01:49.444893,23.64,25.36,102110.3
2016-12-20,22:01:50.444951,23.65,25.27,102103.3
2016-12-20,22:01:51.444623,23.65,25.36,102108.5
2016-12-20,22:01:52.444908,23.65,25.35,102111.2
2016-12-20,22:01:53.444949,23.66,25.35,102107.6
2016-12-20,22:01:54.444894,23.66,25.38,102102.4
2016-12-20,22:01:55.444894,23.65,25.39,102106.8
2016-12-20,22:01:56.444891,23.65,25.40,102101.5
2016-12-20,22:01:57.444891,23.66,25.40,102105.0
2016-12-20,22:01:58.444895,23.66,25.17,102108.5
2016-12-20,22:01:59.444899,23.66,25.38,102105.0
2016-12-20,22:02:00.444899,23.65,25.37,102105.9
2016-12-20,22:02:01.444894,23.64,25.37,102113.0
2016-12-20,22:02:02.444895,23.65,25.33,102111.2
2016-12-20,22:02:03.444898,23.65,25.31,102108.5
2016-12-20,22:02:04.444899,23.65,25.62,102108.5
2016-12-20,22:02:05.444896,23.66,25.60,102110.3
2016-12-20,22:02:06.444888,23.65,25.36,102108.5
2016-12-20,22:02:07.444898,23.65,25.32,102108.5
2016-12-20,22:02:08.444875,23.65,25.31,102100.6
2016-12-20,22:02:09.444896,23.66,25.08,102110.3
2016-12-20,22:02:10.444897,23.66,25.29,102102.4
2016-12-20,22:02:11.444895,23.65,25.29,102108.5
2016-12-20,22:02:12.444900,23.64,25.30,102110.3
2016-12-20,22:02:13.444894,23.65,25.31,102105.9
2016-12-20,22:02:14.444889,23.65,25.32,102106.8
2016-12-20,22:02:15.444897,23.65,25.31,102109.4
2016-12-20,22:02:16.444909,23.65,24.89,102111.2
2016-12-20,22:02:17.444899,23.65,25.09,102103.3
2016-12-20,22:02:18.444893,23.64,25.28,102110.3
2016-12-20,22:02:19.444899,23.65,25.29,102108.5
2016-12-20,22:02:20.444900,23.65,25.27,102104.1
2016-12-20,22:02:21.444894,23.65,25.23,102108.5
2016-12-20,22:02:22.444887,23.65,25.16,102103.3
2016-12-20,22:02:23.444895,23.65,25.27,102104.1
2016-12-20,22:02:24.444898,23.65,25.46,102105.9
2016-12-20,22:02:25.444895,23.65,25.29,102108.5
2016-12-20,22:02:26.444893,23.65,25.29,102109.4
2016-12-20,22:02:27.444897,23.64,25.30,102106.8
2016-12-20,22:02:28.444899,23.64,25.30,102107.7
2016-12-20,22:02:29.444893,23.65,25.17,102108.5
2016-12-20,22:02:30.444894,23.66,25.35,102110.3
2016-12-20,22:02:31.444897,23.65,25.32,102108.5
2016-12-20,22:02:32.444632,23.65,25.33,102106.8
2016-12-20,22:02:33.444893,23.65,25.33,102103.3
2016-12-20,22:02:34.444895,23.66,25.33,102108.5
2016-12-20,22:02:35.444907,23.66,25.31,102105.0
2016-12-20,22:02:36.444671,23.65,25.36,102104.1
2016-12-20,22:02:37.444895,23.66,25.36,102107.6
2016-12-20,22:02:38.444896,23.66,25.37,102107.6
2016-12-20,22:02:39.444898,23.66,25.37,102112.9
2016-12-20,22:02:40.444738,23.65,25.36,102103.3
2016-12-20,22:02:41.444894,23.67,25.38,102109.4
2016-12-20,22:02:42.444895,23.66,25.36,102107.6
2016-12-20,22:02:43.444897,23.66,25.41,102105.0
2016-12-20,22:02:44.444633,23.65,25.32,102109.4
2016-12-20,22:02:45.444894,23.66,25.30,102112.9
2016-12-20,22:02:46.444894,23.66,25.29,102111.1
2016-12-20,22:02:47.444897,23.66,25.64,102110.3
2016-12-20,22:02:48.444633,23.66,25.84,102113.8
2016-12-20,22:02:49.444901,23.67,25.28,102112.0
2016-12-20,22:02:50.444893,23.65,25.26,102105.9
2016-12-20,22:02:51.444896,23.66,25.26,102110.3
2016-12-20,22:02:52.444632,23.66,25.26,102110.3
2016-12-20,22:02:53.444887,23.66,25.39,102110.3
2016-12-20,22:02:54.444899,23.66,25.27,102112.9
2016-12-20,22:02:55.445323,23.66,25.46,102105.9
2016-12-20,22:02:56.444630,23.67,25.28,102110.2
